id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,predicted_amount,drug_weight.1,entry_date,result_date,result_type,court_city,region,latitude,longitude,sentence_total_months,sentence_type,has_fine,fine_category,accuracy_flag,log_fine,log_weight,region_group
10084079,обязательные работы,0.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,1.81,значительный,"1,81",29.6.2023,3.8.2023,Вынесен ПРИГОВОР,г. Чебоксары,Чувашская Республика,56.1439,47.2489,0.0,,Нет,Нет штрафа,Разнится,0.0,1.0331844833456545,Центр
10643212,лишение свободы,3.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,крупный,1,31.8.2018,13.9.2018,Вынесен ПРИГОВОР,г.Березники,Пермский край,58.0105,56.2502,42.333333333333336,,Нет,Нет штрафа,Разнится,0.0,0.6931471805599453,Центр
10339736,лишение свободы,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,значительный,1,27.4.2024,6.6.2024,Вынесен ПРИГОВОР,г. Подольск,Московская область,55.7558,37.6178,37.0,,Нет,Нет штрафа,Разнится,0.0,0.6931471805599453,Центр
10151126,лишение свободы,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.199,значительный,"4,199",19.5.2023,18.10.2023,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,42.0,,Нет,Нет штрафа,Разнится,0.0,1.6484662994015786,Центр
10170051,лишение свободы,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.95,значительный,"45,95",30.6.2021,9.12.2021,Вынесен ПРИГОВОР,г. Усть-Джегута,Удмуртская Республика,56.8526,53.2045,13.0,,Нет,Нет штрафа,Разнится,0.0,3.849083205654272,Центр
10241697,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.05,значительный,"2,05",30.3.2021,21.7.2021,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,36.0,,Нет,Нет штрафа,Разнится,0.0,1.11514159061932,Центр
10275367,условное осуждение,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.519,крупный,"0,519",30.10.2019,15.11.2019,Вынесен ПРИГОВОР,г. Ростов-на Дону,Ростовская область,47.2357,39.7015,12.0,,Нет,Нет штрафа,Разнится,0.0,0.4180522236136358,Центр
10239091,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,29.6.2018,28.8.2018,Вынесен ПРИГОВОР,г. Таганрог,Ростовская область,47.2357,39.7015,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10103591,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,значительный,,25.9.2019,14.10.2019,Вынесен ПРИГОВОР,г. Усинск,Республика Коми,61.6689,50.8356,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10486820,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,5.10.2020,21.1.2021,Вынесен ПРИГОВОР,г. Армавир,Краснодарский край,45.0355,38.9753,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10259981,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.93,значительный,"1,93",27.10.2021,10.11.2021,Вынесен ПРИГОВОР,г. Челябинск,Челябинская область,55.1644,61.4368,2.0,,Нет,Нет штрафа,Разнится,0.0,1.0750024230289759,Центр
10165365,обязательные работы,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49,значительный,"0,49",26.2.2021,21.4.2021,Вынесен ПРИГОВОР,г. Белгород,Белгородская область,50.767,37.45,12.0,,Нет,Нет штрафа,Разнится,0.0,0.3987761199573678,Центр
9978923,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,0.28,значительный,"0,28",28.2.2019,1.4.2019,Вынесен ПРИГОВОР,г. Узловая,Тульская область,54.193,37.6177,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,0.2468600779315258,Центр
10275943,лишение свободы,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.56,значительный,"110,56",11.5.2022,17.10.2022,Вынесен ПРИГОВОР,г. Хасавюрт,Республика Дагестан,42.9849,47.5047,24.0,,Нет,Нет штрафа,Разнится,0.0,4.714562562759288,Центр
10124088,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,1.0,крупный,1,13.6.2019,27.6.2019,Вынесен ПРИГОВОР,г. Невинномысск,Ставропольский край,45.0448,41.969,0.0,,Нет,Нет штрафа,Разнится,0.0,0.6931471805599453,Центр
10593609,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,29.5.2024,14.6.2024,Приговор,г. Москва,Город Москва,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10132070,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.3.2020,9.12.2020,Вынесен ПРИГОВОР,п. Баргузин,Республика Бурятия,51.8335,107.5842,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10129285,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.618,значительный,"0,618",31.5.2022,1.8.2022,Вынесен ПРИГОВОР,г. Окуловка,Новгородская область,58.5215,31.2755,0.0,,Нет,Нет штрафа,Разнится,0.0,0.4811908186363,Центр
10005177,условное осуждение,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.02,значительный,"6,02",26.5.2021,17.9.2021,Вынесен ПРИГОВОР,г. Нижнекамск,Республика Татарстан,55.7903,49.1347,36.0,,Нет,Нет штрафа,Разнится,0.0,1.9487632180377197,Центр
10247577,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,0.815,значительный,"0,815",28.3.2019,25.4.2019,Вынесен ПРИГОВОР,г. Спасск-Дальний,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.596085467716814,Центр
10296721,условное осуждение,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86,значительный,"0,86",28.10.2019,11.12.2019,Вынесен ПРИГОВОР,г. Полевской,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,0.6205764877251099,Центр
10207898,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000.0,0.22,значительный,"0,22",2.8.2019,25.10.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Да,1k–10k₽,Разнится,8.853808274977197,0.1988508587451652,Центр
10250459,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,30.3.2021,27.7.2021,Вынесен ПРИГОВОР,г. Кызыл,Республика Тыва,51.7191,94.437,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9991032,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,408.27,значительный,"408,27",3.10.2019,23.10.2019,Вынесен ПРИГОВОР,г. Новопавловск,Ставропольский край,45.0448,41.969,36.0,,Нет,Нет штрафа,Разнится,0.0,6.014375084941085,Центр
9986153,условное осуждение,3.0,6.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.95,значительный,"0,95",30.11.2023,26.2.2024,Вынесен ПРИГОВОР,г. Томск,Томская область,56.501,84.9925,42.0,,Нет,Нет штрафа,Разнится,0.0,0.6678293725756554,Центр
10132990,лишение свободы,3.0,2.0,8.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,значительный,01,1.4.2021,12.8.2021,Вынесен ПРИГОВОР,г. Тайшет,Иркутская область,52.2978,104.2964,38.266666666666666,,Нет,Нет штрафа,Разнится,0.0,0.6931471805599453,Центр
10107259,условное осуждение,3.0,6.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,2.07,значительный,"0,472;
0,563;
1,035",30.6.2020,28.7.2020,Вынесен ПРИГОВОР,г. Великий Новгород,Новгородская область,58.5215,31.2755,42.0,,Нет,Нет штрафа,Разнится,0.0,1.1216775615991057,Центр
10195410,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.7.2018,22.11.2018,Вынесен ПРИГОВОР,п. Славянка,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10123847,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1608.3,крупный,"1608,3",18.2.2021,22.3.2021,Вынесен ПРИГОВОР,г. Гусь-Хрустальный,Владимирская область,56.083,40.617,36.0,,Нет,Нет штрафа,Разнится,0.0,7.383554580824449,Центр
10225314,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,1.11.2018,22.11.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10254390,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,162.4,значительный,"162,4",16.4.2021,17.6.2021,Вынесен ПРИГОВОР,с. Черниговка,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,5.096201182425903,Центр
10268197,лишение свободы,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.258,значительный,"0,258",27.2.2019,15.4.2019,Вынесен ПРИГОВОР,г. Ухта,Республика Коми,61.6689,50.8356,104.0,,Нет,Нет штрафа,Разнится,0.0,0.2295231582782488,Центр
10117512,условное осуждение,0.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.81,значительный,"0,81",4.12.2018,20.12.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,6.0,,Нет,Нет штрафа,Разнится,0.0,0.5933268452777344,Центр
10120565,условное осуждение,0.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.39,значительный,"0,39",26.8.2021,16.11.2021,Вынесен ПРИГОВОР,г. Волгоград,Волгоградская область,49.733,44.117,6.0,,Нет,Нет штрафа,Разнится,0.0,0.3293037471426004,Центр
10299950,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,30.4.2021,11.1.2022,Вынесен ПРИГОВОР,г. Владивосток,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10261808,лишение свободы,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.122,значительный,"0,122",26.2.2020,5.6.2020,Вынесен ПРИГОВОР,г. Норильск,Красноярский край,56.0153,92.8932,72.0,,Нет,Нет штрафа,Разнится,0.0,0.11511280710050457,Центр
10146744,обязательные работы,0.0,0.0,0.0,250.0,0.0,0.0,0.0,1.0,0.0,,значительный,,28.11.2019,25.12.2019,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10538068,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,3.3.2021,8.7.2021,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,г. Уфа,Республика Башкортостан,54.7388,55.9721,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9976745,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,89.0,значительный,89,27.2.2019,21.3.2019,Вынесен ПРИГОВОР,с. Родино,Алтайский край,53.3606,83.7636,0.0,,Нет,Нет штрафа,Разнится,0.0,4.499809670330265,Центр
10697371,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,5.9.2024,,,г. Москва,Город Москва,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10124314,штраф,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,значительный,"1,01",29.1.2024,19.2.2024,Вынесен ПРИГОВОР,г. Серпухов,Московская область,55.7558,37.6178,39.0,,Нет,Нет штрафа,Разнится,0.0,0.6981347220709844,Центр
10256758,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35000.0,8.12,значительный,"8,12",26.6.2018,1.8.2018,Вынесен ПРИГОВОР,пгт. Волоконовка,Белгородская область,50.767,37.45,0.0,,Да,10k–50k₽,Разнится,10.463131911491967,2.21046980408624,Центр
10017500,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,71.97,значительный,"71,970",17.12.2020,20.1.2021,Вынесен ПРИГОВОР,с. Летняя Ставка,Ставропольский край,45.0448,41.969,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,4.290048397777529,Центр
10268934,условное осуждение,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,25000.0,21.998,значительный,"21,998",31.8.2020,9.9.2020,Вынесен ПРИГОВОР,г. Советский,Ханты-Мансийский автономный округ-Югра,61.0042,69.0019,39.0,,Да,10k–50k₽,Разнится,10.12667110305036,3.135407255626473,Центр
10242605,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,1.10.2021,19.10.2021,Вынесен ПРИГОВОР,г. Железнодорожный,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10154532,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,2.2.2022,25.2.2022,Вынесен ПРИГОВОР,г. Альметьевск,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10241698,условное осуждение,3.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,63.58,значительный,"63,58",30.12.2020,29.1.2021,Вынесен ПРИГОВОР,г. Улан-Удэ,Республика Бурятия,51.8335,107.5842,42.0,,Нет,Нет штрафа,Разнится,0.0,4.167904765330129,Центр
10221123,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.06,значительный,"0,06",4.9.2018,19.9.2018,Вынесен ПРИГОВОР,г. Липецк,Липецкая область,52.6031,39.5708,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.058268908123975775,Центр
10056558,условное осуждение,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,значительный,100,26.10.2021,18.11.2021,Вынесен ПРИГОВОР,г. Абакан,Республика Хакасия,53.7203,91.4424,16.0,,Нет,Нет штрафа,Разнится,0.0,4.61512051684126,Центр
10222465,условное осуждение,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.45,значительный,"0,45",27.3.2019,8.7.2019,Вынесен ПРИГОВОР,г. Магнитогорск,Челябинская область,55.1644,61.4368,6.0,,Нет,Нет штрафа,Разнится,0.0,0.37156355643248307,Центр
9989622,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,9.18,значительный,"9,18",18.5.2018,24.7.2018,Вынесен ПРИГОВОР,с. Учкекен,Республика Калмыкия,46.3083,44.2706,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,2.3204250111223765,Центр
10087976,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.29,значительный,"0,29",31.8.2023,25.9.2023,Вынесен ПРИГОВОР,г. Бийск,Алтайский край,53.3606,83.7636,36.0,,Нет,Нет штрафа,Разнится,0.0,0.2546422183735807,Центр
10025461,лишение свободы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,значительный,,28.2.2019,11.3.2019,Вынесен ПРИГОВОР,г. Череповец,Вологодская область,60.083,40.45,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10135793,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.23,значительный,"1,23",1.2.2022,15.2.2022,Вынесен ПРИГОВОР,г. Красный Сулин,Ростовская область,47.2357,39.7015,36.0,,Нет,Нет штрафа,Разнится,0.0,0.8020015854720274,Центр
9988395,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,10.1.2018,22.1.2018,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),г. Архангельск,Архангельская область,64.5401,40.5433,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10527372,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,значительный,"1,11",29.5.2020,10.7.2020,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ (обв. акт) СОСТАВЛЕНЫ С НАРУШЕНИЕМ т,г. Челябинск,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.7466879474879752,Центр
9992342,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,29.3.2019,26.4.2019,Вынесен ПРИГОВОР,г. Ярославль,Ярославская область,57.6261,39.8845,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10382821,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,23.1.2024,9.4.2024,Вынесен ПРИГОВОР,г. Лиски,Воронежская область,51.05,40.15,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9991917,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35000.0,0.43,значительный,"0,430",20.9.2022,24.10.2022,Вынесен ПРИГОВОР,г. Ставрополь,Ставропольский край,45.0448,41.969,0.0,,Да,10k–50k₽,Разнится,10.463131911491967,0.3576744442718159,Центр
10654136,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,24.7.2024,,,г. Новомичуринск,Рязанская область,54.6197,39.744,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10080582,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,0.454,значительный,"0,454",31.7.2019,9.8.2019,Вынесен ПРИГОВОР,п. Тульский,Республика Адыгея,44.6098,40.1006,0.0,,Нет,Нет штрафа,Разнится,0.0,0.37431837911132765,Центр
10087757,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,8.7.2020,17.12.2020,Вынесен ПРИГОВОР,г. Симферополь,Республика Крым,44.9521,34.1024,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10115459,условное осуждение,3.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.356,значительный,"0,356",27.2.2018,13.3.2018,Вынесен ПРИГОВОР,г. Воркута,Республика Коми,61.6689,50.8356,36.5,,Нет,Нет штрафа,Разнится,0.0,0.3045391895182038,Центр
10169038,штраф,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,5.5360000000000005,значительный,"3,2;
2,24;
0,096",29.5.2019,13.6.2019,Вынесен ПРИГОВОР,г. Улан-Удэ,Республика Бурятия,51.8335,107.5842,3.0,,Да,10k–50k₽,Разнится,9.61587214452889,1.8773253575577018,Центр
10142876,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,250.96,значительный,"250,96",23.8.2018,6.9.2018,Вынесен ПРИГОВОР,с. Мухоршибирь,Республика Бурятия,51.8335,107.5842,36.0,,Нет,Нет штрафа,Разнится,0.0,5.529270344753728,Центр
10185166,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.48,значительный,"0,48",22.7.2021,20.10.2021,Вынесен ПРИГОВОР,г. Владикавказ,Республика Северная Осетия-Алания,43.0241,44.6819,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,0.3920420877760237,Центр
9470276,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,22.5.2023,5.3.2024,Вынесен ПРИГОВОР,с. Долгодеревенское,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10145094,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.42,значительный,"0,45;
0,97",19.8.2020,24.9.2020,Вынесен ПРИГОВОР,г. Рязань,Рязанская область,54.6197,39.744,0.0,,Нет,Нет штрафа,Разнится,0.0,0.8837675401685949,Центр
10185617,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66.2,значительный,"66,2",29.7.2022,11.11.2022,Вынесен ПРИГОВОР,г. Новоалтайск,Алтайский край,53.3606,83.7636,0.0,,Нет,Нет штрафа,Разнится,0.0,4.207673247529104,Центр
10279470,условное осуждение,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.54,значительный,"1,54",1.3.2022,27.4.2022,Вынесен ПРИГОВОР,п. Белоярский,Свердловская область,56.8389,60.6057,48.0,,Нет,Нет штрафа,Разнится,0.0,0.9321640810304452,Центр
9990158,условное осуждение,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.75,значительный,"0,75",27.6.2018,13.7.2018,Вынесен ПРИГОВОР,г. Омск,Омская область,54.9914,73.3715,10.0,,Нет,Нет штрафа,Разнится,0.0,0.5596157879354227,Центр
10292744,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,5.6.2020,23.6.2020,Вынесен ПРИГОВОР,г. Пермь,Пермский край,58.0105,56.2502,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10055782,условное осуждение,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.84,значительный,"2,84",31.3.2023,14.9.2023,Вынесен ПРИГОВОР,г. Псков,Псковская область,57.8193,28.3318,36.0,,Нет,Нет штрафа,Разнится,0.0,1.3454723665996355,Центр
10476902,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.218,крупный,"1,218",27.5.2024,15.7.2024,Вынесен ПРИГОВОР,г. Усть-Илимск,Иркутская область,52.2978,104.2964,36.0,,Нет,Нет штрафа,Разнится,0.0,0.7966058889281753,Центр
10141395,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,21.3.2023,24.5.2023,Вынесен ПРИГОВОР,с. Черниговка,Приморский край,43.1155,131.8855,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10278623,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,,крупный,,28.11.2022,15.12.2022,Вынесен ПРИГОВОР,с. Владимиро-Александровское,Приморский край,43.1155,131.8855,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,0.0,Центр
10143139,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25000.0,0.33,значительный,"0,33",10.6.2019,15.7.2019,Вынесен ПРИГОВОР,г. Орел,Орловская область,52.9673,36.0696,0.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.2851789422336624,Центр
10346772,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,2.5.2024,3.6.2024,Вынесен ПРИГОВОР,г. Истра,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10298043,условное осуждение,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.483,значительный,"0,483",26.4.2021,27.8.2021,Вынесен ПРИГОВОР,с. Кушнаренково,Республика Башкортостан,54.7388,55.9721,24.0,,Нет,Нет штрафа,Разнится,0.0,0.39406706315579504,Центр
10236726,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.9,значительный,"2,9",26.6.2018,18.7.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,36.0,,Нет,Нет штрафа,Разнится,0.0,1.3609765531356006,Центр
10107846,условное осуждение,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,588.0,значительный,588,30.6.2023,4.8.2023,Вынесен ПРИГОВОР,с. Улаган,Республика Алтай,51.958,85.9603,36.0,,Нет,Нет штрафа,Разнится,0.0,6.3784261836515865,Центр
10135933,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.3,значительный,"1,30",31.5.2022,29.6.2022,Вынесен ПРИГОВОР,г. Красный Сулин,Ростовская область,47.2357,39.7015,36.0,,Нет,Нет штрафа,Разнится,0.0,0.832909122935104,Центр
10051295,лишение свободы,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,значительный,"0,30",23.3.2018,11.5.2018,Вынесен ПРИГОВОР,с. Калманка,Алтайский край,53.3606,83.7636,37.0,,Нет,Нет штрафа,Разнится,0.0,0.26236426446749106,Центр
10078030,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,19.12.2018,21.1.2019,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10145944,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,3.9.2018,1.10.2018,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ (обв. акт) СОСТАВЛЕНЫ С НАРУШЕНИЕМ т,г. Очер,Пермский край,58.0105,56.2502,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10257265,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,26.4.2018,14.5.2018,Вынесен ПРИГОВОР,г. Сургут,Ханты-Мансийский автономный округ-Югра,61.0042,69.0019,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9992061,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,30.9.2021,20.10.2021,Вынесен ПРИГОВОР,г. Тула,Тульская область,54.193,37.6177,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10273554,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.42,значительный,"0,71;
0,27;
0,44",28.2.2022,11.4.2022,Вынесен ПРИГОВОР,г. Оренбург,Оренбургская область,51.7682,55.0968,0.0,,Нет,Нет штрафа,Разнится,0.0,0.8837675401685949,Центр
10103564,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,18.0,значительный,"0,02;
0,01;
8,22;
0,75;
9",26.8.2019,18.9.2019,Вынесен ПРИГОВОР,г. Белогорск,Республика Крым,44.9521,34.1024,0.0,,Нет,Нет штрафа,Разнится,0.0,2.9444389791664403,Центр
10103508,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.15,значительный,"1,15",20.6.2019,25.7.2019,Вынесен ПРИГОВОР,г. Воткинск,Удмуртская Республика,56.8526,53.2045,0.0,,Нет,Нет штрафа,Разнится,0.0,0.7654678421395714,Центр
